userId,productId,rating,category
100024,110217,1,electronics
100084,117579,4,fashion
100013,117305,3,groceries
100055,113097,1,electronics
100013,119435,1,groceries
100057,114331,5,fashion
100008,103852,3,electronics
100010,104093,2,groceries
100035,102860,3,fashion
100070,109954,2,fashion
100032,100758,2,groceries
100045,104646,4,groceries
100010,111769,4,groceries
100065,107273,4,groceries
100017,103752,2,fashion
100012,113214,5,fashion
100020,101829,3,fashion
100092,100203,1,electronics
100064,117780,5,groceries
100084,113239,2,groceries
100024,103265,1,electronics
100091,111011,1,fashion
100088,112331,1,electronics
100032,106972,1,fashion
100039,102136,3,groceries
100044,111029,3,electronics
100096,103338,4,electronics
100019,111374,5,electronics
100077,110525,1,groceries
100013,113237,2,fashion
100049,114222,5,fashion
100094,112092,5,fashion
100020,109561,5,electronics
100059,110383,5,groceries
100034,105351,1,fashion
100086,110097,5,fashion
100054,113416,4,electronics
100094,100024,3,electronics
100036,117927,5,fashion
100032,103493,1,fashion
100086,106652,3,electronics
100038,102275,4,fashion
100084,107556,4,electronics
100087,101302,5,fashion
100078,105809,2,groceries
100048,112723,4,fashion
100082,114872,2,fashion
100059,112917,2,fashion
100015,110393,2,electronics
100027,105872,5,groceries
100052,100002,5,fashion
100052,107782,5,electronics
100092,119673,3,fashion
100084,117612,1,electronics
100049,118713,2,electronics
100001,110365,5,electronics
100034,112704,5,groceries
100084,105126,5,groceries
100099,108851,2,groceries
100081,119125,4,groceries
100006,107206,4,fashion
100069,100752,2,groceries
100086,115777,1,electronics
100049,102223,2,electronics
100026,116365,3,fashion
100042,103551,1,fashion
100079,113519,1,electronics
100002,113937,5,electronics
100022,116281,5,electronics
100050,119677,1,groceries
100069,112289,1,groceries
100021,116406,1,groceries
100022,109032,5,fashion
100075,109707,3,groceries
100068,109166,1,fashion
100097,117939,2,groceries
100012,116368,5,fashion
100002,105669,2,groceries
100079,115476,3,electronics
100033,105098,5,groceries
100080,100444,2,fashion
100056,114090,1,electronics
100096,111114,3,fashion
100037,110778,5,electronics
100018,104987,1,fashion
100029,117163,5,electronics
100001,112222,3,electronics
100003,106616,2,groceries
100015,100102,3,fashion
100056,102064,5,fashion
100086,101243,1,electronics
100039,115864,5,groceries
100042,103083,3,fashion
100009,101344,5,fashion
100016,108580,1,fashion
100065,109175,5,electronics
100045,113488,5,electronics
100077,107533,3,electronics
100030,117056,1,groceries
100046,105339,1,fashion
100017,103207,1,fashion
100095,100290,2,fashion
100097,102752,4,fashion
100059,110770,5,groceries
100076,119579,1,groceries
100023,107041,2,groceries
100061,116396,1,groceries
100047,113704,3,fashion
100041,105497,2,electronics
100071,114316,3,fashion
100070,100484,4,fashion
100049,107798,5,groceries
100028,105614,4,electronics
100054,119902,3,fashion
100046,117659,4,fashion
100068,115830,4,electronics
100061,111092,4,groceries
100057,111055,3,fashion
100018,109591,2,electronics
100040,101311,2,fashion
100033,117761,2,electronics
100087,113157,4,electronics
100031,103200,1,groceries
100014,110517,1,electronics
100055,102653,4,groceries
100047,100078,5,groceries
100040,115321,2,fashion
100019,103555,2,electronics
100045,103971,1,fashion
100019,104185,1,fashion
100013,115696,4,fashion
100078,102532,3,electronics
100005,118266,2,groceries
100051,108892,5,electronics
100082,118764,4,electronics
100050,103373,2,groceries
100010,109040,5,electronics
100023,113586,3,fashion
100073,105980,1,electronics
100019,100729,5,fashion
100075,108496,2,electronics
100069,101590,2,fashion
100080,115035,1,groceries
100092,104222,2,electronics
100086,115902,5,electronics
100020,109440,3,groceries
100024,115301,2,groceries
100024,106484,3,electronics
100053,112340,5,groceries
100042,103085,1,fashion
100011,111754,1,groceries
100088,100267,4,groceries
100087,105277,3,groceries
100070,114695,2,groceries
100072,117446,3,fashion
100057,118155,4,electronics
100045,107249,1,electronics
100071,118928,3,groceries
100010,104195,4,fashion
100062,103136,2,electronics
100077,110629,3,fashion
100010,105357,3,groceries
100098,100568,5,fashion
100045,108655,3,fashion
100017,100058,2,fashion
100067,102811,3,electronics
100064,101946,2,fashion
100068,102418,4,fashion
100084,111712,4,fashion
100046,110883,2,fashion
100100,112626,3,groceries
100064,103265,4,fashion
100078,105198,3,groceries
100062,117967,1,electronics
100075,114409,5,groceries
100028,110627,1,fashion
100004,112511,3,groceries
100044,114000,3,electronics
100063,117937,5,fashion
100050,111563,5,groceries
100100,105255,1,fashion
100001,119418,3,groceries
100036,105406,3,fashion
100017,101328,5,fashion
100062,101647,3,fashion
100072,104691,2,fashion
100061,109222,3,electronics
100045,107834,3,groceries
100067,101915,3,electronics
100040,110057,2,fashion
100010,108823,1,groceries
100035,101679,3,fashion
100045,114556,2,electronics
100048,118729,2,groceries
100033,105401,2,fashion
100086,103561,1,electronics
100045,116934,4,fashion
100049,111442,4,fashion
100010,118483,4,fashion
100090,107593,2,fashion
100068,115840,1,fashion
100047,116886,2,electronics
100077,102739,4,groceries
100049,114418,1,fashion
100074,100998,5,fashion
100029,101591,2,groceries
100079,117212,1,fashion
100053,100215,5,fashion
100080,111511,3,electronics
100086,103233,2,fashion
100020,108077,1,groceries
100063,101488,5,fashion
100029,113167,3,fashion
100031,105307,4,electronics
100015,102613,1,electronics
100089,101098,5,fashion
100012,112659,3,electronics
100023,112000,2,fashion
100071,103019,4,electronics
100088,116876,1,groceries
100091,101375,5,groceries
100036,119556,3,fashion
100067,111733,4,fashion
100057,105030,2,groceries
100059,112947,5,groceries
100034,100710,5,groceries
100008,116967,2,groceries
100012,110907,4,fashion
100091,103358,3,groceries
100024,108103,2,groceries
100014,119132,3,groceries
100089,114258,1,groceries
100071,107276,2,groceries
100061,114485,2,groceries
100033,111063,4,electronics
100023,108680,3,fashion
100052,105713,4,groceries
100025,112768,4,fashion
100000,108236,4,groceries
100005,117981,1,fashion
100061,113131,1,groceries
100088,100388,5,fashion
100025,111283,2,electronics
100002,100988,1,electronics
100013,106712,1,electronics
100016,115209,4,fashion
100079,117257,1,fashion
100043,116024,4,electronics
100016,109099,1,electronics
100057,105113,2,electronics
100061,105922,2,groceries
100063,111367,2,electronics
100049,100530,4,electronics
100009,117231,2,groceries
100044,118596,2,fashion
100083,109910,5,groceries
100000,114985,3,electronics
100080,108423,3,fashion
100003,113446,1,fashion
100022,106112,1,electronics
100080,119466,1,groceries
100085,112214,1,fashion
100069,117249,1,groceries
100086,114164,3,groceries
100077,104486,5,fashion
100090,114330,1,electronics
100096,117100,4,groceries
100005,118341,1,groceries
100020,105419,5,electronics
100044,112517,3,fashion
100076,114895,5,groceries
100083,118865,2,electronics
100056,115052,5,electronics
100030,102347,2,fashion
100095,107329,3,groceries
100082,109269,2,fashion
100072,109146,1,groceries
100053,110255,5,electronics
100088,100989,4,electronics
100018,115924,1,fashion
100097,105449,4,fashion
100051,104486,1,groceries
100071,117315,3,groceries
100056,103922,3,electronics
100058,116707,3,fashion
100013,106106,2,fashion
100091,109916,3,fashion
100030,101233,1,fashion
100022,108286,3,electronics
100040,109603,1,groceries
100051,112529,4,electronics
100055,110783,5,groceries
100002,103462,2,fashion
100044,107476,5,groceries
100047,116002,2,fashion
100025,100981,1,electronics
100030,103227,2,fashion
100060,105804,3,groceries
100092,100367,2,electronics
100016,105001,1,fashion
100029,114626,4,groceries
100063,117396,4,groceries
100004,102582,5,electronics
100071,110813,1,fashion
100092,102395,3,electronics
100002,115633,1,fashion
100013,108984,4,electronics
100100,103179,2,groceries
100033,112230,3,electronics
100076,106375,4,fashion
100046,101161,5,groceries
100089,103925,4,fashion
100013,109316,2,fashion
100075,119898,3,fashion
100048,115585,5,fashion
100056,115569,5,groceries
100011,113621,3,groceries
100037,103861,3,fashion
100084,100327,2,groceries
100011,118326,1,groceries
100073,103565,3,electronics
100044,112575,4,fashion
100000,116446,5,groceries
100046,107787,1,fashion
100044,111315,4,groceries
100037,103092,1,electronics
100072,100847,1,groceries
100048,108425,4,electronics
100036,102759,4,fashion
100046,119561,4,groceries
100067,119737,5,fashion
100087,104445,2,fashion
100096,117737,1,groceries
100047,109924,1,groceries
100077,117076,5,groceries
100080,116158,4,electronics
100079,109172,1,groceries
100007,107319,5,groceries
100081,113498,1,groceries
100060,114820,4,groceries
100020,105264,3,fashion
100100,116948,5,groceries
100086,118506,3,groceries
100080,118499,5,electronics
100017,109789,1,electronics
100038,111796,5,groceries
100068,112426,1,groceries
100044,115148,4,fashion
100049,103500,2,groceries
100016,107187,4,electronics
100019,115051,1,fashion
100005,103607,4,fashion
100099,109914,4,fashion
100062,111094,1,fashion
100018,115458,4,electronics
100028,112990,3,electronics
100041,116966,2,fashion
100061,108168,5,groceries
100067,118229,4,electronics
100091,112117,4,groceries
100042,118513,2,electronics
100091,112760,1,electronics
100017,112061,1,fashion
100041,107541,3,fashion
100075,105097,3,fashion
100029,108098,1,fashion
100051,111645,3,electronics
100012,108189,5,fashion
100096,116811,5,fashion
100069,117368,1,groceries
100052,114025,2,groceries
100080,108849,3,groceries
100028,108050,5,electronics
100005,103760,4,fashion
100093,103348,5,groceries
100059,101044,1,groceries
100007,118630,4,electronics
100043,101120,1,electronics
100003,110710,5,electronics
100067,116566,3,electronics
100083,107912,5,electronics
100001,108503,4,electronics
100047,112055,4,fashion
100086,111949,2,fashion
100011,116302,5,groceries
100078,119230,1,groceries
100070,119818,3,fashion
100013,110987,2,electronics
100090,114712,4,groceries
100083,104231,4,fashion
100098,109392,5,electronics
100058,105816,2,groceries
100032,106425,3,fashion
100085,115947,4,groceries
100044,111704,1,electronics
100092,114443,1,groceries
100026,108602,1,groceries
100004,117317,5,fashion
100099,102673,4,groceries
100083,101594,1,fashion
100046,119646,4,electronics
100028,100474,4,electronics
100019,113072,1,groceries
100009,107189,1,fashion
100067,101105,5,fashion
100020,114155,5,fashion
100052,105241,5,groceries
100068,103985,3,fashion
100040,104822,4,electronics
100004,103215,4,fashion
100091,103245,1,electronics
100087,119786,2,groceries
100097,103509,4,electronics
100022,109793,1,electronics
100093,101653,3,groceries
100024,110422,5,groceries
100084,103541,4,fashion
100051,108369,5,fashion
100030,110270,1,fashion
100071,119181,3,groceries
100019,114870,3,electronics
100048,106448,3,groceries
100099,100071,5,groceries
100065,111972,3,fashion
100037,108121,1,groceries
100088,119942,2,fashion
100060,102846,5,fashion
100097,116865,3,groceries
100018,113423,5,electronics
100058,102511,3,groceries
100000,101069,5,fashion
100042,114945,3,groceries
100046,108500,1,electronics
100011,101595,2,fashion
100088,111639,1,fashion
100032,110176,5,electronics
100082,115008,2,electronics
100066,114861,2,electronics
100093,107894,5,electronics
100061,119712,5,groceries
100029,100104,3,fashion
100045,101159,2,groceries
100051,102493,5,groceries
100057,117601,4,groceries
100008,117343,5,electronics
100012,119036,3,groceries
100086,110564,1,electronics
100004,105322,3,groceries
100051,116248,5,groceries
100028,119900,1,fashion
100040,104304,5,electronics
100000,104721,5,groceries
100090,109426,2,fashion
100066,104821,3,groceries
100061,112499,1,fashion
100092,105466,3,fashion
100014,102579,3,fashion
100061,106879,4,groceries
100046,115590,3,electronics
100082,104864,3,electronics
100002,110628,2,electronics
100055,104860,4,groceries
100065,107172,5,groceries
100033,101721,2,groceries
100079,105154,1,electronics
100023,110635,3,groceries
100014,100949,1,groceries
100055,103605,1,electronics
100039,102852,5,electronics
100036,104590,2,electronics
100020,110481,1,electronics
100019,109978,3,electronics
100003,113369,1,electronics
100008,116875,3,electronics
100034,111601,4,groceries
100007,112113,5,groceries
100024,114399,4,fashion
100007,110025,1,electronics
100092,100977,5,electronics
100049,110357,1,electronics
100043,117601,4,fashion
100047,106733,3,electronics
100091,114953,3,fashion
100018,119181,2,groceries
100051,101264,2,electronics
100088,109039,1,electronics
100086,116819,2,electronics
100039,109356,4,groceries
100078,101682,4,electronics
100013,116165,5,electronics
100003,111388,3,fashion
100034,102478,3,fashion
100041,102245,1,electronics
100080,119492,5,electronics
100058,101623,2,fashion
100047,106711,5,groceries
100066,117764,2,electronics
100058,114032,2,fashion
100062,104061,2,groceries
100069,119902,5,fashion
100041,115614,2,fashion
100000,108341,3,electronics
100035,109190,4,electronics
100036,101184,3,fashion
100067,103789,5,fashion
100073,101339,2,electronics
100048,105284,4,electronics
100046,108783,3,groceries
100048,108892,4,fashion
100056,101630,3,fashion
100069,113717,5,electronics
100081,111051,4,fashion
100099,107380,3,fashion
100042,100197,2,electronics
100014,108713,1,electronics
100099,116408,1,electronics
100023,101609,5,fashion
100085,110169,2,fashion
100030,112456,3,electronics
100095,108501,4,groceries
100013,115807,3,electronics
100068,106687,2,fashion
100004,117042,2,groceries
100002,112808,1,electronics
100025,110868,2,groceries
100074,105321,1,groceries
100065,109777,1,fashion
100069,118199,4,fashion
100048,114086,4,electronics
100013,113824,5,fashion
100034,112666,1,fashion
100022,119172,2,fashion
100053,115235,5,groceries
100013,101035,4,electronics
100025,101531,4,groceries
100098,118252,5,groceries
100045,109134,3,electronics
100055,100491,1,electronics
100066,107445,4,groceries
100036,113986,5,fashion
100083,118163,1,groceries
100084,100334,2,groceries
100058,119465,1,groceries
100087,117707,3,groceries
100020,103060,3,groceries
100078,118078,2,fashion
100048,109510,4,fashion
100015,112270,2,groceries
100000,112196,4,electronics
100027,111351,2,fashion
100092,107024,4,groceries
100088,118457,1,electronics
100044,105276,4,fashion
100086,119395,4,fashion
100031,115556,5,electronics
100036,113739,4,electronics
100059,116798,2,fashion
100043,104307,5,groceries
100046,112101,5,electronics
100008,117813,4,fashion
100030,110099,3,groceries
100035,110782,2,fashion
100041,110504,5,electronics
100048,113255,5,groceries
100049,115058,4,groceries
100028,111599,5,fashion
100028,102786,5,fashion
100087,118948,5,groceries
100045,102619,5,fashion
100071,105677,4,groceries
100091,102464,4,fashion
100004,116348,1,groceries
100083,113475,1,fashion
100045,111808,5,groceries
100001,106342,4,groceries
100062,101619,2,groceries
100022,104803,4,electronics
100037,109141,2,groceries
100060,106546,1,fashion
100094,119455,1,fashion
100065,100204,4,groceries
100030,115653,3,fashion
100095,103986,3,groceries
100023,109328,1,groceries
100089,106403,4,fashion
100037,112502,1,groceries
100089,118500,4,fashion
100062,108877,2,electronics
100056,117569,3,electronics
100041,106106,1,groceries
100091,109483,4,fashion
100040,105109,4,electronics
100020,119292,1,groceries
100001,100416,5,fashion
100100,100767,5,fashion
100043,109543,3,electronics
100032,101963,1,fashion
100017,100971,1,groceries
100095,104531,5,groceries
100068,100233,5,electronics
100040,103408,2,groceries
100041,107790,5,electronics
100019,103325,3,groceries
100036,105668,3,electronics
100060,113911,2,groceries
100088,107427,1,groceries
100080,103425,1,groceries
100039,117502,3,fashion
100032,107348,5,fashion
100012,106068,1,fashion
100063,118869,3,fashion
100026,108067,3,groceries
100070,107537,4,groceries
100057,101674,1,electronics
100061,107304,4,groceries
100040,109601,2,groceries
100010,113490,5,groceries
100079,106710,1,fashion
100020,109586,3,electronics
100053,117197,4,fashion
100099,104029,5,groceries
100067,109990,5,fashion
100018,115412,5,groceries
100097,119663,1,electronics
100099,104948,4,fashion
100088,116203,3,electronics
100099,104432,2,fashion
100097,101258,1,fashion
100064,114300,5,electronics
100081,104890,2,fashion
100053,116402,2,fashion
100037,104755,4,fashion
100020,109891,2,groceries
100091,104601,3,groceries
100039,103299,4,groceries
100055,118969,1,electronics
100061,108895,4,fashion
100095,114608,3,fashion
100081,101318,3,groceries
100044,111291,5,fashion
100024,119244,5,electronics
100018,112594,4,groceries
100077,103107,5,electronics
100082,100035,2,groceries
100058,103259,1,fashion
100065,119045,1,electronics
100076,115383,2,groceries
100075,119169,2,fashion
100077,112318,1,fashion
100037,103769,4,electronics
100068,111191,1,groceries
100051,119127,4,fashion
100097,105264,2,groceries
100000,119675,5,electronics
100066,119715,2,fashion
100099,117796,3,electronics
100021,105391,1,fashion
100070,119328,3,fashion
100066,103768,1,electronics
100049,112798,5,fashion
100056,115357,2,groceries
100094,107110,1,groceries
100099,105857,2,groceries
100033,113760,4,electronics
100061,111809,3,electronics
100019,110715,3,fashion
100091,116134,5,groceries
100005,115365,2,electronics
100075,101616,5,fashion
100073,112203,5,fashion
100052,111128,1,groceries
100053,117871,2,groceries
100005,100959,4,fashion
100070,103431,4,groceries
100078,112805,4,electronics
100016,108105,2,fashion
100089,119507,5,fashion
100044,117511,3,fashion
100033,117006,5,groceries
100084,115255,4,fashion
100062,119860,4,groceries
100038,110907,2,electronics
100082,109342,1,fashion
100027,102610,1,electronics
100054,117218,1,groceries
100032,111009,5,fashion
100036,117362,2,electronics
100029,100406,2,groceries
100095,103169,4,electronics
100010,114715,3,fashion
100031,107518,4,fashion
100047,117943,5,electronics
100072,107035,1,electronics
100092,114550,4,electronics
100053,114932,4,electronics
100027,106510,1,electronics
100087,105886,1,fashion
100020,112372,4,electronics
100082,103801,5,electronics
100062,115931,3,fashion
100043,119548,5,groceries
100057,108465,3,groceries
100100,109517,1,fashion
100029,114289,4,fashion
100036,115192,5,fashion
100049,117531,5,electronics
100002,101132,5,electronics
100005,118641,2,fashion
100021,106053,5,electronics
100025,105636,4,fashion
100029,111319,4,groceries
100037,105173,3,fashion
100032,100420,5,groceries
100055,110031,1,electronics
100058,117238,2,groceries
100021,107065,3,electronics
100070,100588,1,electronics
100076,100108,2,fashion
100063,114849,1,groceries
100002,109099,2,fashion
100035,103777,3,fashion
100048,108112,1,fashion
100090,102371,4,groceries
100053,102456,2,fashion
100094,106143,1,groceries
100083,111430,4,groceries
100053,105556,5,electronics
100048,105921,4,groceries
100016,108995,3,electronics
100035,109136,5,fashion
100015,118385,1,electronics
100059,115042,5,groceries
100091,109330,2,fashion
100022,110273,3,groceries
100059,112599,2,electronics
100015,101783,2,electronics
100053,108579,5,fashion
100024,118190,4,fashion
100076,102578,1,electronics
100015,102935,5,fashion
100070,110937,4,groceries
100014,103187,5,fashion
100075,107639,2,fashion
100067,102732,5,electronics
100084,118874,3,groceries
100055,119696,5,fashion
100024,107805,5,electronics
100057,112381,4,fashion
100070,106115,2,electronics
100026,117196,4,electronics
100036,110279,5,fashion
100044,109328,4,electronics
100051,101181,1,fashion
100027,119931,4,electronics
100016,107400,2,fashion
100100,119482,1,fashion
100022,109868,4,electronics
100035,114456,2,electronics
100032,110822,4,fashion
100015,105811,4,fashion
100069,118537,2,groceries
100067,116674,4,fashion
100093,100377,4,groceries
100066,102246,3,groceries
100038,109873,5,fashion
100032,110837,1,fashion
100006,111995,2,electronics
100007,110765,1,groceries
100082,105539,4,fashion
100012,106922,5,electronics
100096,103647,2,groceries
100084,116553,5,fashion
100099,105837,3,fashion
100073,112461,2,groceries
100028,108364,2,electronics
100090,118269,5,groceries
100000,116428,3,fashion
100058,119855,3,electronics
100095,115463,2,electronics
100006,109954,1,fashion
100010,101463,4,electronics
100036,110532,1,fashion
100084,119714,3,groceries
100072,117660,1,groceries
100009,108733,5,electronics
100080,109158,3,electronics
100002,109208,2,fashion
100058,107136,1,electronics
100081,104327,5,groceries
100002,113825,5,electronics
100026,118624,4,electronics
100088,113391,4,fashion
100068,114480,4,fashion
100048,115021,4,electronics
100085,103455,2,electronics
100025,103917,3,groceries
100087,118993,2,groceries
100067,106915,1,electronics
100010,112676,5,fashion
100025,105228,2,fashion
100065,106120,3,electronics
100064,118417,3,groceries
100084,111688,2,electronics
100012,103670,1,groceries
100016,117272,5,electronics
100034,115858,4,fashion
100012,105125,4,groceries
100022,102983,3,fashion
100003,102764,5,electronics
100012,108404,5,fashion
100046,113885,5,electronics
100016,112166,4,groceries
100027,105121,1,groceries
100003,108089,5,groceries
100082,104701,1,groceries
100035,116952,3,electronics
100016,104363,2,fashion
100037,113155,4,electronics
100100,101677,5,fashion
100002,115372,2,groceries
100088,114456,1,groceries
100009,102406,5,groceries
100093,103266,3,electronics
100092,116554,5,electronics
100028,109938,5,fashion
100050,111312,1,fashion
100034,109691,1,fashion
100040,101872,3,electronics
100051,100525,2,fashion
100031,107667,3,groceries
100071,119612,3,fashion
100044,115059,2,electronics
100055,114876,2,fashion
100056,104578,1,electronics
100041,115127,2,electronics
100047,100443,1,electronics
100092,109204,1,fashion
100061,116264,5,fashion
100096,111263,4,electronics
100058,106140,2,fashion
100018,117645,3,electronics
100035,101270,3,fashion
100009,104372,1,groceries
100037,109770,5,electronics
100055,108219,2,electronics
100054,101040,2,electronics
100074,108222,4,groceries
100001,102614,5,groceries
100060,108331,2,electronics
100096,102334,2,groceries
100080,107045,4,groceries
100078,103530,2,electronics
100070,116735,4,electronics
100091,115366,5,electronics
100082,118298,1,groceries
100016,100373,5,groceries
100014,103308,4,fashion
100048,111050,4,fashion
100091,100514,4,groceries
100003,116426,5,fashion
100051,102458,4,fashion
100087,114445,2,fashion
100037,114509,2,fashion
100057,119933,1,electronics
100004,119370,5,groceries
100087,102035,4,fashion
100043,116647,4,fashion
100057,116634,1,fashion
100012,107401,4,electronics
100081,118105,5,groceries
100007,112156,5,groceries
100046,109804,2,groceries
100033,112973,2,groceries
100045,116587,5,fashion
100080,102899,4,electronics
100078,106263,2,groceries
100002,106175,4,fashion
100060,102991,1,fashion
100004,113979,5,electronics
100057,115828,5,groceries
100056,101510,1,electronics
100035,109247,5,groceries
100045,115106,2,fashion
100044,119382,4,groceries
100007,106370,3,groceries
100077,107901,1,electronics
100019,100761,4,fashion
100068,103522,3,electronics
100005,109112,3,electronics
100077,117619,3,groceries
100083,117498,4,groceries
100042,101835,4,groceries
100001,119200,3,fashion
100085,108149,2,electronics
100089,109913,2,electronics
100058,105612,2,electronics
100042,119579,4,fashion
100097,119290,4,fashion
100041,116419,1,groceries
100100,105620,4,fashion
100040,109407,1,fashion
100035,107969,4,electronics
100063,107898,5,fashion
100078,105041,5,groceries
100000,115637,3,electronics
100035,119305,4,electronics
100020,104875,2,groceries
100043,117845,4,fashion
100030,104475,1,electronics
100092,100242,4,groceries
100066,118846,3,groceries
100022,108980,5,groceries
100037,111545,1,electronics
100038,119599,5,electronics
100001,117722,3,groceries
100002,110235,5,groceries
100012,100798,4,groceries
100011,101907,2,electronics
100003,118915,2,fashion
100009,115226,4,fashion
100029,113039,1,electronics
100021,115174,1,groceries
100086,100413,2,fashion
100097,117430,5,groceries
100024,117001,4,electronics
100052,117857,3,groceries
100073,103246,1,fashion
100090,118945,1,fashion
100097,117807,4,groceries
100021,113375,3,electronics
100057,117805,3,groceries
100067,102031,5,electronics
100042,115329,2,electronics
100077,115342,4,groceries
100085,107711,4,fashion
100016,105650,4,electronics
100019,118249,1,fashion
100069,117753,4,groceries
100097,108161,4,fashion
100067,108189,4,groceries
100096,106333,5,electronics
100018,104833,1,fashion
100071,117936,3,fashion
100015,110499,1,fashion
100037,103061,3,electronics
100079,109945,2,electronics
100073,114546,1,fashion
100063,117921,1,groceries
100081,108015,3,fashion
100032,118171,2,electronics
100044,119577,1,fashion
100080,105444,2,electronics
100052,104008,3,electronics
100058,108473,3,electronics
100012,112939,3,fashion
100042,117559,1,groceries
100022,119390,3,fashion
100061,119581,4,groceries
100052,118658,3,fashion
100085,108974,4,groceries
100025,106193,5,fashion
100030,103753,4,groceries
100021,106327,2,fashion
100062,101671,3,electronics
100089,109919,4,electronics
100088,101787,5,groceries
100078,110402,5,fashion
100073,104876,5,electronics
100040,115960,1,groceries
100051,106278,2,groceries
100091,114082,4,fashion
100067,104287,4,fashion
100092,104082,5,groceries
100056,106391,5,groceries
100077,103268,4,electronics
100059,101951,1,fashion
100006,112658,3,fashion
100097,101011,3,electronics
100055,100876,4,groceries
100091,115390,1,fashion
100056,108482,1,groceries
100070,110321,5,electronics
100075,111035,4,electronics
100063,108986,1,groceries
100041,101427,3,electronics
100074,100249,1,groceries
100058,116990,5,fashion
100022,105384,2,electronics
100083,110998,3,groceries
100027,105224,3,electronics
100088,103780,3,electronics
100012,101400,5,electronics
100017,109818,1,electronics
100031,119960,1,groceries
100077,111023,1,fashion
100023,116782,1,fashion
100036,111627,4,groceries
100056,108094,5,electronics
100098,108801,2,electronics
100026,119854,4,fashion
100048,112232,5,electronics
100087,108278,4,groceries
100023,113364,5,electronics
100040,115018,5,electronics
100014,116575,1,electronics
100001,101533,1,fashion
100013,115858,2,electronics
100070,106120,4,groceries
100074,100898,2,electronics
100074,111708,1,groceries
100065,113336,4,fashion
100055,113439,4,fashion
100070,105862,3,fashion
100031,114041,4,electronics
100055,101186,4,groceries
100051,109799,1,fashion
100068,114655,4,fashion
100059,100602,5,electronics
100075,118148,5,electronics
100080,107066,5,groceries
100044,103554,1,fashion
100036,104325,4,fashion
100040,100601,3,fashion
100008,103042,4,groceries
100073,106515,3,electronics
100093,101855,2,groceries
100016,101177,2,groceries
100081,104235,3,electronics
100016,105829,2,fashion
100030,116309,2,electronics
100012,102859,2,groceries
100051,105801,1,groceries
100089,111820,4,groceries
100015,116243,5,groceries
100032,114862,5,groceries
100083,100896,2,groceries
100096,105684,3,electronics
100010,102151,5,groceries
100027,117287,1,fashion
100090,110036,1,fashion
100043,104137,3,electronics
100075,101312,5,electronics
100023,109443,5,electronics
100053,104409,5,groceries
100032,113528,3,groceries
100091,110798,2,groceries
100087,103190,5,electronics
100094,118868,5,fashion
100087,116591,3,groceries
100088,104412,3,electronics
100012,112606,4,fashion
100025,119895,3,groceries
100008,115885,2,electronics
100023,116451,4,electronics
100046,103117,2,fashion
100049,108896,1,fashion
100059,116970,2,groceries
100025,112382,3,groceries
100074,111134,4,groceries
100080,109774,2,fashion
100037,101911,3,fashion
100018,107994,5,groceries
100095,105311,5,fashion
100045,119009,5,fashion
100056,114126,2,fashion
100005,112185,3,electronics
100028,103930,1,electronics
100081,106795,1,electronics
100092,120000,1,groceries
100077,106566,4,fashion
100071,104993,2,electronics
100044,103129,2,groceries
100017,117552,2,fashion
100020,118012,4,electronics
100041,103563,5,fashion
100094,104298,1,electronics
100076,104252,1,groceries
100067,100902,2,fashion
100062,105812,1,groceries
100043,102976,5,fashion
100036,102122,3,electronics
100010,105865,2,groceries
100080,119350,1,electronics
100035,111101,2,fashion
100064,107835,2,fashion
100030,116473,5,groceries
100055,113416,2,groceries
100006,111705,4,groceries
100087,111991,5,fashion
100072,109030,3,fashion
100064,104173,1,groceries
100074,106983,4,electronics
100084,110284,4,fashion
100088,111942,4,electronics
100031,115330,2,electronics
100094,106503,2,fashion
100094,118536,5,groceries
100044,118428,3,electronics
100017,106628,5,groceries
100034,112751,4,electronics
100011,111343,2,electronics
100015,109906,3,fashion
100026,113134,5,groceries
100074,106248,1,electronics
100055,100473,2,electronics
100042,102898,4,electronics
100000,104650,1,fashion
100002,105511,3,groceries
100033,112545,3,groceries
100087,111198,1,fashion
100029,106985,4,electronics
100036,112097,2,fashion
100052,107292,3,electronics
100047,111811,3,groceries
100047,107838,1,groceries
100032,118644,2,electronics
100085,114679,1,electronics
100093,116140,1,electronics
100036,104672,1,fashion
100045,105403,4,electronics
100097,109438,2,groceries
100049,106697,2,electronics
100018,117161,2,electronics
100066,104525,3,groceries
100003,116941,1,groceries
100060,117322,3,groceries
100008,101769,4,fashion
100097,101165,3,groceries
100098,103792,1,groceries
100011,103079,3,fashion
100062,110142,3,groceries
100087,100423,1,groceries
100058,104267,1,fashion
100020,118508,3,electronics
100005,103552,2,fashion
100027,119330,4,groceries
100022,102152,5,electronics
100007,102737,3,electronics
100026,100712,2,electronics
100026,117817,3,fashion
100006,109920,2,electronics
100029,116785,5,electronics
100024,100312,4,fashion
100065,106518,2,groceries
100076,119619,3,fashion
100046,103728,4,fashion
100083,116220,1,fashion
100047,119069,3,electronics
100035,106287,5,electronics
100083,111126,5,groceries
100070,112583,2,groceries
100089,117718,2,electronics
100016,117505,5,fashion
100006,115871,5,electronics
100002,107592,2,groceries
100095,104491,1,groceries
100083,109052,1,electronics
100053,105782,2,electronics
100039,100363,4,fashion
100054,118552,2,groceries
100003,108270,4,electronics
100085,116548,2,groceries
100077,107548,4,electronics
100060,109856,4,groceries
100059,107443,1,groceries
