userId,productId,rating
492297,146171,3
575971,140154,2
125595,177071,1
905063,175359,4
131007,201936,5
278914,205377,1
616459,206747,3
854477,189254,1
933292,173006,4
207764,116796,4
965833,114110,1
991159,123474,1
467914,146068,3
273499,129862,1
330473,192342,2
564390,147200,2
382362,177945,1
431457,153713,1
367628,110741,3
443470,200842,1
525380,194286,5
768072,132088,1
264652,175215,5
476981,123867,2
658246,206336,4
985223,215649,5
652453,126360,3
884356,186089,5
468050,205391,3
316395,208452,3
545012,105729,2
922616,161029,4
932452,155123,1
719799,137350,5
639012,116405,2
459027,125480,1
378209,189925,5
908680,127440,3
553046,183095,4
418616,145158,4
913161,195326,4
544437,157059,2
303746,177107,5
229031,140107,1
150321,173935,4
617267,220740,3
190530,189913,4
950351,105680,5
223569,189455,1
143951,190231,2
153258,187285,4
648321,161464,2
582668,180837,3
385857,186286,1
128061,218442,1
101161,120162,2
846024,191334,1
533505,165422,3
931524,166854,5
642004,154127,5
133260,210235,5
245403,205182,2
811452,205182,4
470937,183560,5
807629,202941,4
742109,167179,4
193310,168788,3
453821,216895,2
149291,221952,4
130381,107824,4
321824,115157,3
539359,112858,5
252142,142341,5
271078,197430,3
612267,205439,5
519620,102028,5
453201,199081,5
638013,129024,2
425975,119197,5
784252,186363,3
268899,124559,2
924756,197463,5
434011,103161,4
270233,116905,3
110861,112966,1
520480,187454,4
398359,194403,3
677214,126335,3
270187,153311,1
136713,200392,3
274413,208253,3
715184,113581,3
551525,103824,4
574599,166210,2
427101,191825,2
748291,160832,2
712217,154145,4
323661,197756,4
243151,146533,4
715975,111745,5
820195,129241,2
856680,115263,5
837689,207945,2
610376,172027,2
941223,216499,3
203630,174311,3
988580,191191,3
654687,119314,5
511786,147401,4
444881,151140,1
507219,193328,2
368131,180044,5
315165,190466,4
551116,120101,2
782736,136310,2
190754,150420,5
786363,106923,3
365611,126547,1
171261,191270,1
698084,114780,2
301488,187480,5
516733,213976,4
319814,187757,4
129647,167557,2
671259,146421,3
247029,122093,5
358560,164480,2
568399,192879,4
651739,124971,2
975533,195547,1
486232,128319,5
960136,195354,2
330032,180003,3
440653,206300,3
321241,114012,3
426477,178433,1
296656,200232,5
828166,131603,2
420666,177480,5
361562,219302,5
787353,156993,3
655636,167353,2
367826,124502,1
107144,125617,1
139043,102856,5
681921,132549,3
559638,205060,3
949264,171155,5
860855,121190,4
865518,120968,5
202979,208929,2
770949,175214,5
943764,179031,2
709132,112797,3
455411,133747,5
277288,119734,5
451706,145296,2
736529,136757,5
837808,140889,4
299263,172789,1
761202,195876,4
393255,143238,5
523008,155004,2
634455,211877,2
517051,212501,3
927686,103538,5
536381,213504,4
900760,198243,1
132018,163991,2
657328,154184,2
355946,209739,2
848050,115232,2
547207,221807,2
682557,182218,5
117628,142298,1
206983,140551,5
276613,116645,2
417228,202046,3
321190,133473,1
731638,116841,1
664449,178116,1
405169,207185,2
232511,176094,5
851864,139624,5
532857,185381,5
123980,206522,2
563130,143311,1
262456,220896,3
681550,181939,3
481282,183553,2
647903,163127,2
968730,127473,5
416504,120594,1
882997,120103,5
655931,174480,1
391201,104571,4
231410,213326,3
218147,121291,3
197727,145606,1
759337,219483,5
585699,220092,2
474023,136965,2
605217,220101,2
613932,112293,3
970165,143235,3
418308,157799,4
201787,103109,4
409942,109965,3
547671,139351,4
642842,177647,5
949940,138782,5
541493,182034,2
638180,157338,2
980078,219037,2
108580,213278,1
176367,205436,3
430704,114171,3
516764,113914,4
285800,139926,3
191088,217336,1
995121,158658,3
949454,129398,1
822926,203364,4
291769,219625,5
200479,102912,4
464234,155472,4
752009,167715,2
556306,134017,1
702788,146645,3
270987,113557,5
135380,167835,1
399593,102644,2
186704,192285,2
191869,215444,3
214217,146485,3
882380,141822,3
743344,184303,2
114087,160411,2
225258,170617,2
627822,166159,5
908256,122619,4
476739,198366,4
837700,117879,3
751454,121372,5
416528,173543,3
338681,208435,5
629637,209408,4
720952,195942,3
325058,105390,5
120860,132626,1
941503,192281,3
415130,130956,3
575972,198341,5
258279,209758,5
495078,160830,5
660521,122751,3
233003,164492,1
596265,114399,5
160992,164274,2
642339,163290,4
745720,215978,3
136442,143958,2
344809,219185,2
879895,179102,3
224568,114101,3
309158,132179,5
282492,119909,5
395215,156137,1
889665,125868,5
667299,195604,3
701723,111156,4
538053,159129,3
761811,166472,1
737035,213859,4
767706,200383,1
945512,185717,1
850323,131226,1
579949,125399,4
821132,112815,4
578188,119552,2
538099,112251,4
374324,147759,1
396919,103372,5
403942,199853,1
341460,190999,5
912659,210118,5
204325,185487,5
412881,146399,3
717961,181418,5
326423,148187,5
547131,213498,1
987191,109284,4
626145,126832,5
709712,145319,2
966612,200971,1
790659,204330,1
113731,147162,5
730324,130185,1
543979,138731,4
342645,127118,5
268715,152466,1
539284,166359,3
182176,130161,5
826329,121012,5
950359,160672,1
924562,193671,2
357899,114165,2
543549,159027,5
468875,151442,3
860338,147978,4
215955,136060,1
282622,186520,4
436019,186425,1
915276,112930,1
711502,208962,2
511550,149884,5
741449,193923,3
310298,215934,5
688722,118130,4
677594,145373,4
105052,216023,2
241783,178523,3
376522,162640,3
428482,174652,1
917661,105549,1
526032,194715,2
556781,145229,4
720858,200421,1
457904,182068,3
942869,162962,4
419915,133775,2
160972,124883,1
584465,154193,1
633942,216846,1
667404,159221,5
209305,148245,3
414294,179918,5
734993,164505,3
674675,136301,3
795498,150608,5
506721,198091,2
608802,180207,5
655032,182634,4
558412,199328,5
309636,182814,1
540547,134371,5
939147,183634,1
425207,182239,3
811603,101172,3
404719,175094,1
335789,135417,1
586472,138904,4
151593,187262,4
994663,216450,5
159237,198753,5
516251,169665,1
822698,155718,4
728847,178241,4
877681,129169,5
394377,195885,1
260128,116418,1
642335,212540,3
147213,135517,4
334986,207079,3
629768,127832,3
483438,164574,1
486346,183083,4
163575,141770,1
839761,170534,1
336686,105502,3
380920,151449,2
193451,129779,5
987244,166833,3
419140,217582,3
216193,118900,3
211762,143683,3
375882,216607,5
899957,142469,4
898979,220044,4
581357,193683,5
314057,139518,5
927124,142763,5
584327,173745,1
896149,218488,1
334652,168528,1
487754,161550,3
934008,101883,4
605903,195446,2
930019,140274,1
609008,214461,3
105510,180056,1
987963,113151,4
554300,200831,4
721790,147287,3
562772,102391,4
191965,124509,1
814155,156106,3
953403,150065,1
404612,147984,1
474435,191930,2
427193,211698,1
781918,182441,2
758307,163187,1
612959,205693,2
300038,217204,2
524274,156886,5
476151,138897,2
503248,116960,5
436343,141247,5
297429,203544,3
350017,183585,5
482877,111840,2
585472,161584,4
966913,151949,4
685059,214252,4
614045,199121,1
616360,178301,3
952121,214109,2
323962,141663,5
896216,197891,4
950963,111424,5
116027,116467,1
992229,128064,1
896149,136269,1
723496,213922,3
888143,215990,5
234935,169447,5
903437,204311,4
407815,110539,5
372024,154880,4
512691,197765,3
728613,180735,5
246793,184479,4
775022,131683,5
409684,134514,5
280562,221457,1
925248,178161,4
954025,178447,4
587609,185470,2
394848,114779,3
924065,167292,5
303352,113006,3
765296,176096,2
195650,199545,4
144975,174599,4
486426,158752,4
693025,176520,1
196380,164927,2
247404,186497,2
405252,178971,4
791502,190372,5
620932,183036,1
866787,207179,1
416154,117369,5
909645,169843,5
351972,210694,5
790533,127774,2
606365,129801,4
938318,163049,3
551651,213765,5
499157,107980,2
217938,174273,4
598673,212479,3
301118,177245,3
773497,130815,2
716769,109297,3
391851,134628,3
626831,168601,2
691629,103217,5
733972,174118,3
845543,147186,1
729794,220461,3
332672,101190,1
818948,146734,5
287327,214828,3
285524,134205,5
625092,166683,1
470835,186815,1
431199,156204,1
652047,180478,3
765463,215762,5
611617,145709,4
996838,156213,2
312510,216808,4
232685,151584,2
522025,171316,4
976680,222097,1
645231,109762,3
554411,196907,5
750875,158967,5
707687,133542,5
464347,126688,3
888718,178263,3
244280,173900,2
948326,195460,4
416071,117091,1
419983,130421,4
873903,156080,2
943716,166453,1
553534,152516,3
636539,104903,4
988638,134320,4
482479,132834,2
201667,204492,5
402507,130940,2
267228,129341,1
482084,220129,2
943277,154986,1
273505,184539,2
895871,121127,1
120044,138180,4
440824,102798,4
439921,127176,4
146134,116466,3
622692,113094,3
367454,189363,5
846169,174349,2
130856,202886,1
620910,108721,5
570446,204692,1
946275,157321,2
350094,152631,5
863628,160914,4
629445,192405,4
684704,135536,2
637798,195450,5
689170,137257,5
453918,124876,3
610429,167829,2
903757,111758,3
744341,215510,1
912387,154686,3
581808,119039,3
133986,131649,1
192490,142468,5
571496,219891,4
917990,211269,1
229494,112227,2
100508,213677,4
200235,195531,3
148912,173841,2
516221,134114,2
169474,174694,1
196194,102346,1
110958,200754,4
100781,138591,4
132535,209949,1
319379,203633,3
202229,221145,5
853940,127701,5
250115,144733,1
155738,156294,5
667351,141290,1
909117,217229,2
642322,161095,4
280863,185910,4
111359,110841,5
909269,192620,4
979097,181170,5
944765,173521,4
524514,161835,5
148840,125976,5
722689,202657,2
196996,127094,1
619582,214477,1
254923,160450,4
794471,194713,5
427686,171631,2
231160,143433,4
279591,163003,2
265462,152112,3
300750,217745,5
581009,216785,2
969070,185535,3
637051,163920,4
200031,144863,4
864754,171529,1
722128,170160,5
174618,117291,4
260093,107404,3
659558,183666,5
491588,187634,5
736610,104624,2
103625,123837,2
697865,141647,1
814709,204667,4
268913,145039,2
356737,197079,3
255344,114052,2
434929,197779,4
391172,152004,4
684602,150021,1
259395,135041,2
523646,173561,1
869673,133172,1
365301,154210,3
150886,105125,1
333511,136347,1
257652,207277,4
955594,181686,5
759159,142582,3
163139,214885,2
786969,111795,2
202154,150785,1
833230,140048,5
175301,174854,5
842337,191197,3
825353,220428,3
126341,183417,1
319890,173639,4
224814,206808,4
856839,151433,1
104353,167715,4
671402,103741,1
852733,169493,5
122769,177634,5
151431,209434,5
409812,118224,5
837828,180136,5
253224,170244,3
638214,157781,5
869279,121414,4
920594,155989,2
890813,112464,3
864057,183335,5
364224,132068,1
960801,206842,2
705295,105328,1
199944,196573,3
634606,204634,2
509496,185224,4
970112,134608,3
293350,186577,2
274401,195275,5
393259,169828,2
825334,109834,4
595653,221862,2
108454,111256,3
111653,100978,4
129049,165253,5
244354,200975,1
919789,176969,4
118317,166044,5
191381,152677,3
272075,177696,3
974554,162827,5
169042,140848,2
968210,115793,3
505778,175682,2
181424,105908,5
597730,101541,5
203119,178667,2
957558,211958,4
323833,212475,1
310507,126311,3
180958,103178,1
104135,145443,5
479908,217829,1
125589,138096,4
202780,185548,5
364743,134169,1
187909,203360,3
587709,105222,3
849771,189709,5
271548,108554,1
998652,119907,2
539546,133658,4
779333,153473,4
388951,116369,2
864365,142226,1
890038,100079,4
225165,124084,4
188077,188678,1
627336,191618,3
660074,196161,2
557473,205252,3
112719,186168,2
943702,124804,5
841843,169898,5
720406,171967,2
136840,151129,1
116981,162676,3
910692,101094,2
751474,203817,5
605917,206707,2
388703,164308,1
793545,137382,2
262661,202958,5
919873,156612,1
472770,136793,3
661999,150254,4
713326,112888,3
470500,188109,4
659465,143156,4
952053,194402,1
390147,103257,3
245694,170150,3
196281,202368,2
144351,132794,4
554137,193204,5
761214,161083,2
974948,195108,1
819586,188133,4
669730,211639,3
454304,158225,2
801324,222008,4
512002,122338,3
964807,121025,5
841399,103230,2
332859,106925,1
434543,210317,5
173724,178530,5
102945,163462,4
401474,218115,2
746269,126681,2
974377,140383,4
946180,220240,2
883389,165308,3
113208,163207,2
707216,207100,2
918670,181930,3
821735,160873,3
379031,156730,2
922987,178628,3
701467,108127,1
951675,149772,4
416836,218978,2
544686,124443,3
193330,200153,4
839003,173994,5
645567,209113,1
493920,186884,3
325346,139321,2
433350,175855,4
701159,131365,2
118232,193333,1
463660,128632,3
452495,114390,5
734367,221504,2
747500,215507,2
517358,152552,2
671619,185004,2
237571,101216,1
962046,205682,3
703949,214150,3
887722,153512,5
601228,184742,3
842414,184291,2
436505,216972,3
936519,141022,2
589067,189491,3
465641,127784,5
940333,173160,4
190540,179792,3
509465,109132,4
797205,174309,2
738007,214334,3
304103,211335,4
801647,130751,2
105433,198853,5
299176,106393,5
806890,140893,3
900360,196246,3
605396,186110,3
110490,115036,4
646452,139980,4
929749,106080,5
171132,172860,1
241827,221157,4
574708,167759,2
722627,166040,4
585945,103790,5
353664,100029,3
451811,207795,5
339374,138737,5
287004,125013,4
281243,192782,5
465105,200911,4
226908,134325,3
867558,109821,5
828548,154366,1
536169,162181,3
344553,190543,4
211934,206721,1
516836,149243,2
171671,214597,5
803571,216545,2
109518,111604,3
611137,151525,4
803269,144142,1
362309,124093,2
145261,131224,2
539864,185158,1
600824,106792,1
422222,157854,4
830421,118676,3
665010,204038,3
335392,111803,2
601570,159346,4
902036,106868,4
144682,163382,4
889230,108060,1
712298,189914,1
258231,215658,1
263996,177246,1
615667,144431,2
890121,100727,3
306120,120671,4
468376,209237,2
280926,138052,1
586224,119739,4
135594,136824,3
854909,172116,3
780441,208508,3
295773,107632,2
705600,207264,3
461340,162534,5
894273,139862,5
827403,146695,1
600063,111384,1
229188,128349,3
933170,126938,4
497288,158995,3
686516,120853,2
788399,221316,1
605878,142043,5
595634,102639,3
234887,150706,1
659437,212490,5
642483,181431,1
678812,128280,5
581741,145823,3
692933,193872,5
759836,130034,3
633952,204706,4
777959,145190,4
734629,138060,3
497887,131775,1
771907,126013,1
899130,206973,4
700341,187264,1
221070,136054,3
957522,144545,2
513851,115161,4
102457,132138,2
743524,106633,4
753024,159330,5
647370,219516,3
800959,125010,1
739887,109857,4
780647,129364,5
322349,158890,2
666861,122593,5
989061,174084,3
921914,115613,5
736267,124072,2
832572,205940,3
832394,182704,1
984658,142237,4
341306,195811,2
499083,105361,3
871876,139573,1
882695,190399,1
513386,108069,3
247451,100120,1
704549,130091,5
137725,166295,3
229244,211247,2
844862,146630,3
367761,134334,5
482187,105125,3
379333,167087,3
773003,173582,3
626074,161300,3
596593,151499,5
390464,200458,4
538637,204762,5
307618,158691,1
798752,126280,5
748403,119429,3
875230,130108,1
953747,181337,3
119768,183332,2
746697,188071,1
863345,117216,2
460630,201959,1
248270,206598,1
369264,209051,4
331201,128409,5
356637,152855,3
900631,221534,4
834102,148305,2
545426,169518,3
763519,109572,3
911920,128681,3
454655,195267,1
576582,145971,1
705190,166395,3
800914,182949,5
921748,129983,4
629201,116801,5
873559,163490,4
972849,191833,5
892133,114349,2
504161,124737,2
311773,151747,4
901808,187005,1
912611,106568,1
628287,209877,5
908170,157505,4
456427,128404,3
138017,129109,2
708097,209899,3
416026,102260,1
536912,202633,2
167064,220752,1
395167,155825,4
919876,211826,1
432713,115919,3
364640,177000,5
323809,100646,4
502095,172291,5
952417,160022,4
875664,198818,4
713992,194261,4
826540,116329,3
387689,115002,3
485274,190006,1
297770,185975,5
965592,104030,5
920854,102068,5
302571,175509,4
344273,199675,3
247469,213546,3
222736,134785,5
891113,218773,5
982554,171052,5
801553,156651,5
670123,119034,4
244046,192301,3
464414,198260,3
803549,216071,4
278517,156272,2
226417,112779,1
738159,179697,4
236721,108058,1
272694,203294,4
801291,181563,1
855732,136944,3
625139,179982,5
925658,196266,1
604208,162926,5
730252,155476,1
402749,129626,5
470299,197635,1
841851,121072,5
873332,197506,2
292546,174152,2
256943,197735,2
202580,214838,2
968908,171551,3
946966,113606,3
960455,198045,1
510115,203871,4
939192,148852,2
389272,186943,5
681377,124272,3
607241,155473,5
311477,209863,2
807853,193840,3
777596,170453,3
660159,124562,3
860194,105829,2
554305,126068,3
512799,155471,2
788059,194263,2
142268,123093,2
626087,189436,5
735158,170747,1
531196,117694,2
707227,200190,4
777818,116572,4
156660,131760,5
356290,184421,4
673513,214716,2
561681,202669,1
211172,164995,5
102858,221124,5
184969,185632,1
629652,217415,1
994909,111505,2
893268,186057,2
556696,174050,5
327193,126548,3
697173,150594,3
754191,121651,3
209058,132974,4
388423,218470,1
520724,186243,2
485213,203116,3
791058,165371,3
491265,138585,1
289945,213783,4
744388,105670,5
561984,156222,5
231583,221464,1
141807,121271,4
218204,199589,4
727110,136763,3
596110,167108,4
408587,171760,4
156702,130923,3
640724,193832,3
355473,148966,1
636618,166147,1
136393,136850,3
227265,168403,3
543210,205079,1
624403,170022,5
170612,179426,5
951344,166212,4
714759,112632,3
869184,196120,4
510448,132119,4
105287,110316,3
737802,109008,2
953811,130315,2
445776,162184,1
374214,179322,3
876190,216289,3
386128,129606,3
559066,144487,3
848945,117119,3
949412,198037,3
636377,211558,1
149828,220821,4
506570,154208,2
760768,169623,4
298533,142341,5
771272,117906,5
928346,133440,5
277980,139109,4
104689,148543,5
299206,178958,1
919965,176417,3
315155,203496,1
935068,220228,3
505481,116605,2
507641,139242,2
233312,129190,1
930748,200638,1
521377,111522,2
489723,152346,5
852286,145082,2
782536,184015,5
393095,211005,2
784026,201820,2
417069,153060,2
972550,208081,1
383305,176005,2
168306,113387,1
563207,109400,4
536725,118430,3
312100,159939,5
540746,203558,3
844309,182190,3
334890,214311,4
979338,190024,1
913924,153511,4
806201,203968,5
425362,150375,2
147760,145533,1
327310,102323,1
635572,145055,3
379068,199433,1
276792,175036,3
561329,114337,1
910913,129464,1
298141,132238,1
761637,168319,4
591103,109919,5
659104,179749,4
386491,123485,1
290825,195590,3
443133,187663,5
652467,143286,4
726100,183442,1
467830,211674,4
411645,182908,5
700884,131173,3
732810,195165,2
560097,164063,3
793618,179683,2
382100,216411,3
570484,195198,3
669804,165890,1
772059,123960,4
376992,182756,2
223705,103435,3
269892,162190,3
204677,171137,5
935559,194959,2
153318,164926,1
834239,213774,5
984607,219659,1
249988,177565,1
385768,162235,2
929367,201826,4
366225,213642,1
310706,180293,2
317782,137499,2
334385,134599,5
869481,218025,3
665208,135534,5
384437,159979,1
163197,199256,1
428942,159655,2
967595,183482,1
860842,103432,4
954945,148527,3
226264,143692,2
114641,173736,2
789510,101029,5
512579,164939,2
431386,198892,5
693622,174564,3
414100,129347,5
579824,196270,2
366931,130811,4
834203,200544,2
605691,123177,2
943431,196874,2
807258,177313,1
663777,153940,5
211429,189749,1
703687,134480,4
628342,199295,2
760653,220707,2
905856,213614,2
934447,161121,1
161799,162327,1
571686,194660,1
699814,175971,2
111148,194022,3
144181,167860,3
643345,203574,3
198395,123616,2
205009,140421,4
714621,176146,5
483649,116343,2
227640,118922,1
232278,107669,2
165392,194744,2
353036,124317,2
499944,113243,5
187139,184265,5
359252,175697,1
352934,155886,3
922738,105701,4
921207,171546,1
302403,157127,5
807456,137589,4
630977,141449,5
107924,178871,4
363675,178991,3
431872,183836,4
393997,172397,5
226628,118625,5
356151,118138,3
271855,209599,2
358357,162968,2
931637,116991,5
439036,188007,4
375225,169630,5
956195,185807,4
835394,135563,4
557809,159213,2
112461,107092,3
435298,148404,3
297693,144277,4
288589,167979,1
351869,176429,4
967399,149968,1
160134,211495,4
110195,124489,2
609594,105064,4
427839,118523,1
411831,104062,1
907827,132772,5
977923,143108,1
755937,154852,2
459369,133766,2
847847,124997,3
743767,182710,2
241975,221301,5
795076,220244,5
888203,169523,2
737769,205564,5
787910,222044,1
325356,158198,5
512954,171341,4
208184,220928,1
115703,170199,3
234323,161262,5
627486,190930,3
111488,101375,2
850763,125261,5
847765,124914,1
477209,194990,3
727177,176280,1
751675,133407,3
946474,192094,1
135455,216633,2
551538,131600,3
532115,135474,2
572968,199088,5
383296,165544,3
490288,189320,1
663972,109957,2
129468,101266,5
623979,198964,3
615629,209112,3
359177,142567,4
290398,144699,2
531034,210979,3
495741,204041,3
436100,159992,2
184745,178686,1
932164,171708,4
984925,214735,4
363418,140134,4
685944,157070,1
537501,180701,2
719439,119322,3
707727,214086,3
766883,161622,5
971993,116916,1
689507,199822,3
166170,183775,5
283812,174352,2
827536,116312,1
526717,168639,5
812691,134358,3
192855,183224,5
328740,184906,2
445281,219456,4
615423,113199,1
391381,162090,4
918485,213455,4
830923,194227,1
126813,165223,4
404608,159169,3
989296,133922,5
975671,215684,3
346571,117502,2
295501,210141,2
170355,135255,5
678498,148717,1
804517,161212,1
632758,116754,4
217497,194179,1
122695,104766,4
610835,216121,4
577176,174335,1
736622,110635,2
661994,196692,5
234180,140238,4
313891,188103,1
688563,190126,1
589989,160711,4
762914,103132,1
171624,100815,1
429928,185742,4
442244,154463,3
758480,165157,3
723218,113701,3
596183,125774,2
483268,157711,4
906363,143919,1
580861,220910,5
822869,150679,1
221723,166415,1
949555,202435,5
107774,166272,4
905534,206971,2
111614,183401,2
386935,199683,5
321197,207473,3
248940,110820,2
434785,113078,4
856003,205682,4
347183,108302,1
519840,107431,3
488061,187393,2
441222,141094,4
268571,144176,5
273585,111746,3
272462,143909,2
649220,205773,2
326523,198528,3
453641,190078,4
148959,171332,1
530006,127028,1
190194,204900,4
103890,133957,2
320557,211993,1
278318,212332,4
892655,112977,3
660986,149649,5
568614,157854,5
211677,200733,5
133846,113938,5
857916,129633,3
277766,107715,3
103691,139802,4
948858,210277,4
803391,144757,4
180078,184010,5
825379,211088,5
736880,221415,1
994618,148324,1
996235,179241,4
856272,134878,2
778309,166310,5
932192,172574,3
844810,168050,1
851450,148024,3
781611,157826,3
877753,218553,4
393849,207640,1
225089,206830,1
180743,175230,5
685919,167565,3
654322,163659,4
831237,138788,4
404609,142570,3
753819,142364,4
112666,205924,1
662129,141495,2
937998,148739,1
989500,101108,4
857855,185008,4
503544,116515,1
278260,207866,5
623961,133705,2
397468,137016,4
459118,100518,5
630716,161250,5
493569,149998,2
767895,147454,5
327970,220804,3
963543,186587,2
121448,145118,5
571941,125325,3
469421,184719,2
533697,122121,1
197187,181717,1
869810,157523,4
658694,115186,3
147174,183213,1
476648,194392,5
414282,187292,2
125733,147120,5
876246,138254,5
960935,142558,3
459273,191365,3
117641,205989,2
392610,209997,3
579744,177680,2
556549,162474,3
784203,217055,1
194437,181231,1
239053,151877,2
979779,149423,4
873452,111102,4
474116,178287,2
117905,212185,4
390645,123843,4
591197,185905,2
611790,160401,5
248166,211376,2
238653,190749,2
778509,169389,1
643280,111250,4
560335,148947,1
406335,203978,5
231055,102378,4
269713,104861,1
574650,122364,1
517435,214301,1
698784,178487,2
249185,147438,1
158669,212491,3
829743,171407,5
666795,199552,1
349113,213974,5
286129,108908,5
715247,116140,4
292330,149696,2
584708,204301,2
198556,176535,5
124277,148263,5
446057,155545,5
374446,154300,2
301055,186574,3
806533,137401,4
511719,164426,4
512486,117747,1
609726,138960,3
897058,106870,4
292095,131995,3
453572,108951,3
834571,200486,5
252057,218932,4
340002,196592,4
540591,109606,5
743573,115737,4
251597,136417,2
516789,156929,5
242934,197537,2
932203,111673,5
131197,154850,1
649645,213970,1
722952,220824,3
408989,174014,4
412334,157374,4
372293,134389,5
546228,210490,4
996634,155291,2
756743,148046,3
352753,130593,2
365477,152823,5
549648,159253,4
513887,117255,4
621940,126144,3
685251,161601,2
802908,184178,1
113787,166418,5
755957,149123,5
275499,215391,2
499241,106252,1
872141,214842,3
487890,211034,5
683927,123907,5
724127,106907,4
455096,157203,1
444991,194451,1
281697,151186,4
386149,112704,3
951665,174980,3
324492,220152,1
201919,221744,5
347954,102776,5
567252,175151,3
759928,170358,4
794490,211562,3
117974,136737,4
566992,203354,1
745743,102700,1
880754,125237,5
652042,201711,1
139120,164403,3
450262,169340,5
744474,122759,2
964199,155175,2
909465,189662,1
435611,101602,5
907230,139055,2
930656,170321,2
119494,220485,5
153945,194567,1
356577,107797,3
935817,211983,2
232771,212122,3
822561,168487,1
984735,218990,2
715512,171229,3
923180,117553,5
998730,124576,4
645422,174353,3
408542,120163,5
955257,162871,1
816242,114601,1
599100,192339,1
630423,145802,4
621009,115740,1
991653,103102,5
359799,146764,2
591810,180291,4
385619,202213,2
109834,144001,3
226103,133679,3
944817,203464,2
938717,120063,3
662108,118256,1
936702,162626,4
129249,210285,5
327006,122848,5
424827,101142,5
719185,219722,5
435958,188254,4
689448,190776,2
378846,213857,4
223795,146881,1
760446,111664,3
237521,195462,4
232075,211626,1
385205,160800,2
315436,174401,1
628741,163313,1
520336,183164,1
624541,114841,4
644098,139976,2
690279,210575,5
816690,111499,4
598476,156015,3
299173,207550,2
901474,137462,1
298449,110608,5
984508,149762,5
910834,201414,3
241424,103785,1
767959,169959,4
226877,162322,1
884165,161741,3
311570,129862,1
707114,213145,4
566704,192382,5
345233,141207,1
149628,168525,2
852841,220914,1
246187,172391,4
929307,123805,4
698352,178638,2
246944,185843,5
693309,107092,1
814011,108954,4
894154,128948,3
458606,210783,3
760956,145751,3
975779,124547,1
802425,213649,3
553507,184667,3
851133,133262,4
254065,207319,5
733947,203302,4
322212,113755,1
486952,149682,2
242113,115985,2
896853,205020,5
706287,204688,2
973748,217004,1
339583,149256,2
876683,192778,5
242624,206619,1
991531,111534,4
372135,196807,3
162455,114371,4
122597,202353,3
221683,154646,5
574078,203711,4
497519,199017,5
354774,117863,5
192730,194445,3
688525,152000,4
897902,160592,4
191090,100838,1
707570,150685,2
750125,111191,5
411354,117769,1
908115,191010,5
253041,112339,4
512017,202461,1
985737,116435,3
719260,150651,5
793259,159925,5
542750,150530,3
497547,171342,1
965124,220076,5
940409,118170,2
412259,152436,3
992964,104782,4
194203,168039,5
842254,191267,5
799923,113073,4
759240,192032,3
577522,117988,3
155891,131583,3
541993,147218,5
398161,100382,2
686116,129672,1
365271,203842,4
873566,187865,4
797547,108803,5
422733,153349,2
111635,216371,2
747356,120793,1
801471,183327,2
366701,184972,3
369421,203485,4
235957,179966,2
201578,180620,5
457639,181144,1
669262,203295,3
684659,211199,3
568958,109475,1
536115,195669,4
864005,178891,1
840658,163824,3
712754,126712,1
115572,108931,3
268827,210562,3
520128,140031,1
572013,197469,2
417140,113609,1
755915,205700,4
818634,138613,2
562783,185175,4
315702,134172,5
435316,136909,5
446719,134832,4
331851,146795,2
905955,210350,5
840706,127916,1
141165,115846,1
401366,129523,2
451501,210577,5
987533,105872,1
394813,145667,5
819348,218139,1
566542,118656,1
236699,150040,5
558383,176087,4
424953,112038,4
232299,200798,4
231138,132727,2
952944,215751,4
316816,166629,1
192353,186795,2
309793,151069,4
482192,183128,2
565624,175497,1
343079,121385,3
193374,145720,3
654661,193202,4
573002,129049,2
279153,150860,5
877719,115419,2
955257,150061,1
605907,208921,3
755386,217070,5
606124,127433,3
159811,158375,4
114860,208999,2
858502,188986,4
383360,101541,2
425903,116585,3
469636,122038,3
688589,151044,1
782292,186413,2
539174,122128,5
406275,192583,3
743840,215718,2
792948,210213,2
148982,211231,3
502808,116510,1
570823,195423,5
782524,117686,4
580462,109770,1
281272,128414,3
281614,155938,2
231802,168067,4
748694,160148,2
151596,178140,2
747125,111831,4
177167,212708,5
469204,114706,3
997206,174925,2
460311,219415,1
868780,221930,2
909834,114948,3
792260,141347,1
786408,218931,4
345805,105484,5
688024,100006,1
943632,195889,5
319253,178493,3
991365,110776,1
624886,220737,5
848113,184865,4
482434,220655,3
315328,115363,1
872642,156628,2
195157,125791,5
454959,198025,4
208068,195591,1
325313,212287,2
313680,103577,4
783962,156984,5
532081,153337,5
547494,208083,3
490402,108802,4
595106,213915,1
754307,133703,1
853975,189406,3
362853,160286,4
629656,171353,1
446991,207884,4
325922,208965,2
380394,161347,3
981944,144351,2
501232,124455,1
641216,120634,2
763962,206560,2
344579,189122,2
252863,151618,3
185757,210587,3
328067,169912,2
747241,199518,3
116505,195940,2
786517,183348,1
189721,183258,2
978699,221314,2
463272,158742,4
706677,141637,5
800875,114529,4
131109,149240,2
739991,200442,5
699428,166351,1
751222,199925,4
139658,144967,3
227979,200155,2
114740,141709,1
221560,154796,5
287409,126480,3
154811,125873,1
321882,190609,1
944765,188243,4
123046,131212,2
417746,108517,5
333797,117671,4
702342,211618,3
449554,142265,4
849327,219065,2
519710,139764,4
685407,106007,4
635347,106289,5
879836,151987,5
